 0.36433E-03 0.27609E-05 0.00000E+00    62016    10807    5     1905 0.523E+07 0.71126E-09  0.36433E-03  0.18938E-06  0.18938E-06     1905
   3    0.36248E-03    0.76446E-05    0.18863E+01    0.24268E-01    0.36248E-03
   4    0.36568E-03    0.55146E-05    0.19075E+01    0.46091E-01    0.36568E-03
   5    0.36416E-03    0.35095E-05    0.17239E+01    0.40558E-01    0.36416E-03
