 0.13582E-04 0.24227E-06 0.00000E+00    14037     1594    3      405 0.298E+08 0.10581E-09  0.13582E-04  0.33238E-07  0.33238E-07      405
   1    0.13326E-04    0.99176E-06    0.33284E+01    0.77895E-03    0.13326E-04
   2    0.13742E-04    0.48769E-06    0.22445E+01    0.44860E-03    0.13742E-04
   3    0.13544E-04    0.29088E-06    0.19209E+01    0.72990E-03    0.13544E-04
