 0.67810E-18 0.13960E-19 0.00000E+00    14030     1735    3      421 0.621E+21 0.52964E-23  0.67810E-18  0.15979E-20  0.15979E-20      421
   1    0.67464E-18    0.72292E-19    0.47922E+01    0.89006E-16    0.67464E-18
   2    0.67915E-18    0.28873E-19    0.26888E+01    0.26870E-16    0.67915E-18
   3    0.67794E-18    0.16351E-19    0.21572E+01    0.22110E-16    0.67794E-18
