 0.30706E-13 0.35846E-15 0.00000E+00    30010     5106    4     1438 0.468E+17 0.12137E-18  0.30706E-13  0.21141E-16  0.21141E-16     1438
   2    0.29542E-13    0.96387E-15    0.20636E+01    0.79268E-12    0.29542E-13
   3    0.30449E-13    0.58571E-15    0.17205E+01    0.62395E-12    0.30449E-13
   4    0.31071E-13    0.44361E-15    0.18060E+01    0.34102E-11    0.31071E-13
