 0.47940E-26 0.44030E-28 0.00000E+00   126033    11658    6     2742 0.572E+30 0.46781E-32  0.47940E-26  0.17308E-29  0.17308E-29     2742
   4    0.50131E-26    0.12683E-27    0.32001E+01    0.11228E-23    0.50131E-26
   5    0.47466E-26    0.60263E-28    0.22711E+01    0.29777E-24    0.47466E-26
   6    0.47904E-26    0.41028E-28    0.21667E+01    0.73960E-24    0.47904E-26
