 0.15329E-04 0.16194E-06 0.00000E+00    30016     3189    4     1463 0.954E+08 0.59629E-10  0.15329E-04  0.10374E-07  0.10374E-07     1463
   2    0.15748E-04    0.59565E-06    0.23922E+01    0.98026E-03    0.15748E-04
   3    0.15364E-04    0.31564E-06    0.18375E+01    0.44604E-03    0.15364E-04
   4    0.15265E-04    0.19887E-06    0.16479E+01    0.47450E-03    0.15265E-04
