 0.20695E+00 0.17033E-02 0.00000E+00    14034      786    3      781 0.377E+04 0.16121E-05  0.20695E+00  0.26498E-03  0.26498E-03      781
   1    0.23017E+00    0.14836E-01    0.28825E+01    0.48591E+01    0.23017E+00
   2    0.20856E+00    0.37913E-02    0.11497E+01    0.11731E+01    0.20856E+00
   3    0.20634E+00    0.15717E-02    0.68126E+00    0.61053E+00    0.20634E+00
